Merilno mesto,GSRN MM,Časovna značka,Leto,Mesec,Energija A+,Energija A-,Energija R+,Energija R-,P+ Prejeta delovna moč,P- Oddana delovna moč,Q+ Prejeta jalova moč,Q- Oddana jalova moč,Blok,Dogovorjena moč,Status odčitka A+,Status odčitka A-,Status odčitka R+,Status odčitka R-,Obračunski podatek
6-80061,383111580026338459,2023-06-25T13:00,2023,6,0.0000,2.2860,,,0.0000,9.1440,,,3,,,,,,Ne
6-80061,383111580026338459,2023-06-25T13:15,2023,6,0.0000,2.2610,,,0.0000,9.0440,,,3,,,,,,Ne
6-80061,383111580026338459,2023-06-25T13:30,2023,6,0.0000,2.2120,,,0.0000,8.8480,,,3,,,,,,Ne
6-80061,383111580026338459,2023-06-25T13:45,2023,6,0.0000,2.0460,,,0.0000,8.1840,,,3,,,,,,Ne
6-80061,383111580026338459,2023-06-25T14:00,2023,6,0.0000,2.1590,,,0.0000,8.6360,,,3,,,,,,Ne
6-80061,383111580026338459,2023-06-25T14:15,2023,6,0.0000,2.0820,,,0.0000,8.3280,,,4,,,,,,Ne
6-80061,383111580026338459,2023-06-25T14:30,2023,6,0.0000,2.0180,,,0.0000,8.0720,,,4,,,,,,Ne
6-80061,383111580026338459,2023-06-25T14:45,2023,6,0.0000,1.9280,,,0.0000,7.7120,,,4,,,,,,Ne
6-80061,383111580026338459,2023-06-25T15:00,2023,6,0.0000,1.8430,,,0.0000,7.3720,,,4,,,,,,Ne
6-80061,383111580026338459,2023-06-25T15:15,2023,6,0.0000,1.7210,,,0.0000,6.8840,,,4,,,,,,Ne
6-80061,383111580026338459,2023-06-25T15:30,2023,6,0.0000,1.5690,,,0.0000,6.2760,,,4,,,,,,Ne
6-80061,383111580026338459,2023-06-25T15:45,2023,6,0.0000,1.5260,,,0.0000,6.1040,,,4,,,,,,Ne
6-80061,383111580026338459,2023-06-25T16:00,2023,6,0.0000,1.4000,,,0.0000,5.6000,,,4,,,,,,Ne
6-80061,383111580026338459,2023-06-25T16:15,2023,6,0.0000,1.3030,,,0.0000,5.2120,,,3,,,,,,Ne
6-80061,383111580026338459,2023-06-25T16:30,2023,6,0.0000,1.2210,,,0.0000,4.8840,,,3,,,,,,Ne
6-80061,383111580026338459,2023-06-25T16:45,2023,6,0.0000,1.0600,,,0.0000,4.2400,,,3,,,,,,Ne
6-80061,383111580026338459,2023-06-25T17:00,2023,6,0.0000,0.9850,,,0.0000,3.9400,,,3,,,,,,Ne
6-80061,383111580026338459,2023-06-25T17:15,2023,6,0.0000,0.8740,,,0.0000,3.4960,,,3,,,,,,Ne
6-80061,383111580026338459,2023-06-25T17:30,2023,6,0.0000,0.6680,,,0.0000,2.6720,,,3,,,,,,Ne
6-80061,383111580026338459,2023-06-25T17:45,2023,6,0.0000,0.4380,,,0.0000,1.7520,,,3,,,,,,Ne
6-80061,383111580026338459,2023-06-25T18:00,2023,6,0.0000,0.2510,,,0.0000,1.0040,,,3,,,,,,Ne
6-80061,383111580026338459,2023-06-25T18:15,2023,6,0.0010,0.1750,,,0.0040,0.7000,,,3,,,,,,Ne
6-80061,383111580026338459,2023-06-25T18:30,2023,6,0.0010,0.0640,,,0.0040,0.2560,,,3,,,,,,Ne
6-80061,383111580026338459,2023-06-25T18:45,2023,6,0.0080,0.0770,,,0.0320,0.3080,,,3,,,,,,Ne
6-80061,383111580026338459,2023-06-25T19:00,2023,6,0.0230,0.0490,,,0.0920,0.1960,,,3,,,,,,Ne
6-80061,383111580026338459,2023-06-25T19:15,2023,6,0.0200,0.0320,,,0.0800,0.1280,,,3,,,,,,Ne
6-80061,383111580026338459,2023-06-25T19:30,2023,6,0.0660,0.0240,,,0.2640,0.0960,,,3,,,,,,Ne
6-80061,383111580026338459,2023-06-25T19:45,2023,6,0.0440,0.0220,,,0.1760,0.0880,,,3,,,,,,Ne
6-80061,383111580026338459,2023-06-25T20:00,2023,6,0.0310,0.0050,,,0.1240,0.0200,,,3,,,,,,Ne
6-80061,383111580026338459,2023-06-25T20:15,2023,6,0.0630,0.0030,,,0.2520,0.0120,,,4,,,,,,Ne
6-80061,383111580026338459,2023-06-25T20:30,2023,6,0.1780,0.0000,,,0.7120,0.0000,,,4,,,,,,Ne
6-80061,383111580026338459,2023-06-25T20:45,2023,6,0.1460,0.0000,,,0.5840,0.0000,,,4,,,,,,Ne
6-80061,383111580026338459,2023-06-25T21:00,2023,6,0.1430,0.0000,,,0.5720,0.0000,,,4,,,,,,Ne
6-80061,383111580026338459,2023-06-25T21:15,2023,6,0.1290,0.0000,,,0.5160,0.0000,,,4,,,,,,Ne
6-80061,383111580026338459,2023-06-25T21:30,2023,6,0.1010,0.0000,,,0.4040,0.0000,,,4,,,,,,Ne
6-80061,383111580026338459,2023-06-25T21:45,2023,6,0.1050,0.0000,,,0.4200,0.0000,,,4,,,,,,Ne
6-80061,383111580026338459,2023-06-25T22:00,2023,6,0.1360,0.0000,,,0.5440,0.0000,,,4,,,,,,Ne
6-80061,383111580026338459,2023-06-25T22:15,2023,6,0.1810,0.0000,,,0.7240,0.0000,,,5,,,,,,Ne
6-80061,383111580026338459,2023-06-25T22:30,2023,6,0.2200,0.0000,,,0.8800,0.0000,,,5,,,,,,Ne
6-80061,383111580026338459,2023-06-25T22:45,2023,6,0.1620,0.0000,,,0.6480,0.0000,,,5,,,,,,Ne
6-80061,383111580026338459,2023-06-25T23:00,2023,6,0.1660,0.0000,,,0.6640,0.0000,,,5,,,,,,Ne
6-80061,383111580026338459,2023-06-25T23:15,2023,6,0.1480,0.0000,,,0.5920,0.0000,,,5,,,,,,Ne
6-80061,383111580026338459,2023-06-25T23:30,2023,6,0.1350,0.0000,,,0.5400,0.0000,,,5,,,,,,Ne
6-80061,383111580026338459,2023-06-25T23:45,2023,6,0.1180,0.0000,,,0.4720,0.0000,,,5,,,,,,Ne
6-80061,383111580026338459,2023-06-26T00:00,2023,6,0.1090,0.0000,,,0.4360,0.0000,,,5,,,,,,Ne
6-80061,383111580026338459,2023-06-26T00:15,2023,6,0.1110,0.0000,,,0.4440,0.0000,,,4,,,,,,Ne
6-80061,383111580026338459,2023-06-26T00:30,2023,6,0.2290,0.0000,,,0.9160,0.0000,,,4,,,,,,Ne
6-80061,383111580026338459,2023-06-26T00:45,2023,6,0.4310,0.0000,,,1.7240,0.0000,,,4,,,,,,Ne
6-80061,383111580026338459,2023-06-26T01:00,2023,6,0.4620,0.0000,,,1.8480,0.0000,,,4,,,,,,Ne
6-80061,383111580026338459,2023-06-26T01:15,2023,6,0.4990,0.0000,,,1.9960,0.0000,,,4,,,,,,Ne
6-80061,383111580026338459,2023-06-26T01:30,2023,6,0.3860,0.0000,,,1.5440,0.0000,,,4,,,,,,Ne
6-80061,383111580026338459,2023-06-26T01:45,2023,6,0.4170,0.0000,,,1.6680,0.0000,,,4,,,,,,Ne
6-80061,383111580026338459,2023-06-26T02:00,2023,6,0.0910,0.0000,,,0.3640,0.0000,,,4,,,,,,Ne
6-80061,383111580026338459,2023-06-26T02:15,2023,6,0.1230,0.0000,,,0.4920,0.0000,,,4,,,,,,Ne
6-80061,383111580026338459,2023-06-26T02:30,2023,6,0.1140,0.0000,,,0.4560,0.0000,,,4,,,,,,Ne
6-80061,383111580026338459,2023-06-26T02:45,2023,6,0.0720,0.0000,,,0.2880,0.0000,,,4,,,,,,Ne
6-80061,383111580026338459,2023-06-26T03:00,2023,6,0.1080,0.0000,,,0.4320,0.0000,,,4,,,,,,Ne
6-80061,383111580026338459,2023-06-26T03:15,2023,6,0.0950,0.0000,,,0.3800,0.0000,,,4,,,,,,Ne
6-80061,383111580026338459,2023-06-26T03:30,2023,6,0.0780,0.0000,,,0.3120,0.0000,,,4,,,,,,Ne
6-80061,383111580026338459,2023-06-26T03:45,2023,6,0.1110,0.0000,,,0.4440,0.0000,,,4,,,,,,Ne
6-80061,383111580026338459,2023-06-26T04:00,2023,6,0.0940,0.0000,,,0.3760,0.0000,,,4,,,,,,Ne
6-80061,383111580026338459,2023-06-26T04:15,2023,6,0.0780,0.0000,,,0.3120,0.0000,,,4,,,,,,Ne
6-80061,383111580026338459,2023-06-26T04:30,2023,6,0.0900,0.0000,,,0.3600,0.0000,,,4,,,,,,Ne
6-80061,383111580026338459,2023-06-26T04:45,2023,6,0.0810,0.0000,,,0.3240,0.0000,,,4,,,,,,Ne
6-80061,383111580026338459,2023-06-26T05:00,2023,6,0.1110,0.0000,,,0.4440,0.0000,,,4,,,,,,Ne
6-80061,383111580026338459,2023-06-26T05:15,2023,6,0.0840,0.0000,,,0.3360,0.0000,,,4,,,,,,Ne
6-80061,383111580026338459,2023-06-26T05:30,2023,6,0.1050,0.0010,,,0.4200,0.0040,,,4,,,,,,Ne
6-80061,383111580026338459,2023-06-26T05:45,2023,6,0.0750,0.0010,,,0.3000,0.0040,,,4,,,,,,Ne
6-80061,383111580026338459,2023-06-26T06:00,2023,6,0.0260,0.0070,,,0.1040,0.0280,,,4,,,,,,Ne
6-80061,383111580026338459,2023-06-26T06:15,2023,6,0.0110,0.0100,,,0.0440,0.0400,,,3,,,,,,Ne
6-80061,383111580026338459,2023-06-26T06:30,2023,6,0.0210,0.0670,,,0.0840,0.2680,,,3,,,,,,Ne
6-80061,383111580026338459,2023-06-26T06:45,2023,6,0.0000,0.3560,,,0.0000,1.4240,,,3,,,,,,Ne
6-80061,383111580026338459,2023-06-26T07:00,2023,6,0.0000,0.4400,,,0.0000,1.7600,,,3,,,,,,Ne
6-80061,383111580026338459,2023-06-26T07:15,2023,6,0.0000,0.5960,,,0.0000,2.3840,,,2,,,,,,Ne
6-80061,383111580026338459,2023-06-26T07:30,2023,6,0.0000,0.6850,,,0.0000,2.7400,,,2,,,,,,Ne
6-80061,383111580026338459,2023-06-26T07:45,2023,6,0.0330,0.6790,,,0.1320,2.7160,,,2,,,,,,Ne
6-80061,383111580026338459,2023-06-26T08:00,2023,6,0.0000,0.9060,,,0.0000,3.6240,,,2,,,,,,Ne
6-80061,383111580026338459,2023-06-26T08:15,2023,6,0.0000,1.0370,,,0.0000,4.1480,,,2,,,,,,Ne
6-80061,383111580026338459,2023-06-26T08:30,2023,6,0.0000,1.1700,,,0.0000,4.6800,,,2,,,,,,Ne
6-80061,383111580026338459,2023-06-26T08:45,2023,6,0.0000,1.3400,,,0.0000,5.3600,,,2,,,,,,Ne
6-80061,383111580026338459,2023-06-26T09:00,2023,6,0.0000,1.4820,,,0.0000,5.9280,,,2,,,,,,Ne
6-80061,383111580026338459,2023-06-26T09:15,2023,6,0.0000,1.6120,,,0.0000,6.4480,,,2,,,,,,Ne
6-80061,383111580026338459,2023-06-26T09:30,2023,6,0.0000,1.7360,,,0.0000,6.9440,,,2,,,,,,Ne
6-80061,383111580026338459,2023-06-26T09:45,2023,6,0.0000,1.8350,,,0.0000,7.3400,,,2,,,,,,Ne
6-80061,383111580026338459,2023-06-26T10:00,2023,6,0.0000,1.9250,,,0.0000,7.7000,,,2,,,,,,Ne
6-80061,383111580026338459,2023-06-26T10:15,2023,6,0.0000,1.9900,,,0.0000,7.9600,,,2,,,,,,Ne
6-80061,383111580026338459,2023-06-26T10:30,2023,6,0.0000,2.0860,,,0.0000,8.3440,,,2,,,,,,Ne
6-80061,383111580026338459,2023-06-26T10:45,2023,6,0.0000,1.8660,,,0.0000,7.4640,,,2,,,,,,Ne
6-80061,383111580026338459,2023-06-26T11:00,2023,6,0.0000,1.9430,,,0.0000,7.7720,,,2,,,,,,Ne
6-80061,383111580026338459,2023-06-26T11:15,2023,6,0.0000,1.9870,,,0.0000,7.9480,,,2,,,,,,Ne
6-80061,383111580026338459,2023-06-26T11:30,2023,6,0.0000,2.1700,,,0.0000,8.6800,,,2,,,,,,Ne
6-80061,383111580026338459,2023-06-26T11:45,2023,6,0.0000,2.3050,,,0.0000,9.2200,,,2,,,,,,Ne
6-80061,383111580026338459,2023-06-26T12:00,2023,6,0.0000,2.3190,,,0.0000,9.2760,,,2,,,,,,Ne
6-80061,383111580026338459,2023-06-26T12:15,2023,6,0.0000,2.3560,,,0.0000,9.4240,,,2,,,,,,Ne
6-80061,383111580026338459,2023-06-26T12:30,2023,6,0.0000,2.3510,,,0.0000,9.4040,,,2,,,,,,Ne
6-80061,383111580026338459,2023-06-26T12:45,2023,6,0.0000,2.0730,,,0.0000,8.2920,,,2,,,,,,Ne
6-80061,383111580026338459,2023-06-26T13:00,2023,6,0.0000,2.0760,,,0.0000,8.3040,,,2,,,,,,Ne
6-80061,383111580026338459,2023-06-26T13:15,2023,6,0.0000,2.2500,,,0.0000,9.0000,,,2,,,,,,Ne
6-80061,383111580026338459,2023-06-26T13:30,2023,6,0.0000,2.2180,,,0.0000,8.8720,,,2,,,,,,Ne
6-80061,383111580026338459,2023-06-26T13:45,2023,6,0.0000,2.2100,,,0.0000,8.8400,,,2,,,,,,Ne
6-80061,383111580026338459,2023-06-26T14:00,2023,6,0.0000,2.1500,,,0.0000,8.6000,,,2,,,,,,Ne
6-80061,383111580026338459,2023-06-26T14:15,2023,6,0.0000,2.1260,,,0.0000,8.5040,,,3,,,,,,Ne
6-80061,383111580026338459,2023-06-26T14:30,2023,6,0.0000,2.0470,,,0.0000,8.1880,,,3,,,,,,Ne
6-80061,383111580026338459,2023-06-26T14:45,2023,6,0.0000,1.9130,,,0.0000,7.6520,,,3,,,,,,Ne
6-80061,383111580026338459,2023-06-26T15:00,2023,6,0.0000,1.8280,,,0.0000,7.3120,,,3,,,,,,Ne
6-80061,383111580026338459,2023-06-26T15:15,2023,6,0.0000,1.7570,,,0.0000,7.0280,,,3,,,,,,Ne
6-80061,383111580026338459,2023-06-26T15:30,2023,6,0.0000,1.6290,,,0.0000,6.5160,,,3,,,,,,Ne
6-80061,383111580026338459,2023-06-26T15:45,2023,6,0.0000,1.5450,,,0.0000,6.1800,,,3,,,,,,Ne
6-80061,383111580026338459,2023-06-26T16:00,2023,6,0.0000,1.4500,,,0.0000,5.8000,,,3,,,,,,Ne
6-80061,383111580026338459,2023-06-26T16:15,2023,6,0.0130,1.1690,,,0.0520,4.6760,,,2,,,,,,Ne
6-80061,383111580026338459,2023-06-26T16:30,2023,6,0.0090,0.8870,,,0.0360,3.5480,,,2,,,,,,Ne
6-80061,383111580026338459,2023-06-26T16:45,2023,6,0.0000,0.6760,,,0.0000,2.7040,,,2,,,,,,Ne
6-80061,383111580026338459,2023-06-26T17:00,2023,6,0.0000,0.6590,,,0.0000,2.6360,,,2,,,,,,Ne
6-80061,383111580026338459,2023-06-26T17:15,2023,6,0.0000,0.8110,,,0.0000,3.2440,,,2,,,,,,Ne
6-80061,383111580026338459,2023-06-26T17:30,2023,6,0.0000,0.6340,,,0.0000,2.5360,,,2,,,,,,Ne
6-80061,383111580026338459,2023-06-26T17:45,2023,6,0.0000,0.4550,,,0.0000,1.8200,,,2,,,,,,Ne
6-80061,383111580026338459,2023-06-26T18:00,2023,6,0.0010,0.3040,,,0.0040,1.2160,,,2,,,,,,Ne
6-80061,383111580026338459,2023-06-26T18:15,2023,6,0.0000,0.2200,,,0.0000,0.8800,,,2,,,,,,Ne
6-80061,383111580026338459,2023-06-26T18:30,2023,6,0.0000,0.1540,,,0.0000,0.6160,,,2,,,,,,Ne
6-80061,383111580026338459,2023-06-26T18:45,2023,6,0.0290,0.0660,,,0.1160,0.2640,,,2,,,,,,Ne
6-80061,383111580026338459,2023-06-26T19:00,2023,6,0.0320,0.0620,,,0.1280,0.2480,,,2,,,,,,Ne
6-80061,383111580026338459,2023-06-26T19:15,2023,6,0.0280,0.0700,,,0.1120,0.2800,,,2,,,,,,Ne
6-80061,383111580026338459,2023-06-26T19:30,2023,6,0.0220,0.0210,,,0.0880,0.0840,,,2,,,,,,Ne
6-80061,383111580026338459,2023-06-26T19:45,2023,6,0.0230,0.0320,,,0.0920,0.1280,,,2,,,,,,Ne
6-80061,383111580026338459,2023-06-26T20:00,2023,6,0.0400,0.0080,,,0.1600,0.0320,,,2,,,,,,Ne
6-80061,383111580026338459,2023-06-26T20:15,2023,6,0.1000,0.0010,,,0.4000,0.0040,,,3,,,,,,Ne
6-80061,383111580026338459,2023-06-26T20:30,2023,6,0.3350,0.0000,,,1.3400,0.0000,,,3,,,,,,Ne
6-80061,383111580026338459,2023-06-26T20:45,2023,6,0.3750,0.0000,,,1.5000,0.0000,,,3,,,,,,Ne
6-80061,383111580026338459,2023-06-26T21:00,2023,6,0.4100,0.0000,,,1.6400,0.0000,,,3,,,,,,Ne
6-80061,383111580026338459,2023-06-26T21:15,2023,6,0.4140,0.0000,,,1.6560,0.0000,,,3,,,,,,Ne
6-80061,383111580026338459,2023-06-26T21:30,2023,6,0.2040,0.0000,,,0.8160,0.0000,,,3,,,,,,Ne
6-80061,383111580026338459,2023-06-26T21:45,2023,6,0.0910,0.0000,,,0.3640,0.0000,,,3,,,,,,Ne
6-80061,383111580026338459,2023-06-26T22:00,2023,6,0.1190,0.0000,,,0.4760,0.0000,,,3,,,,,,Ne
6-80061,383111580026338459,2023-06-26T22:15,2023,6,0.1410,0.0000,,,0.5640,0.0000,,,4,,,,,,Ne
6-80061,383111580026338459,2023-06-26T22:30,2023,6,0.1270,0.0000,,,0.5080,0.0000,,,4,,,,,,Ne
6-80061,383111580026338459,2023-06-26T22:45,2023,6,0.1180,0.0000,,,0.4720,0.0000,,,4,,,,,,Ne
6-80061,383111580026338459,2023-06-26T23:00,2023,6,0.0960,0.0000,,,0.3840,0.0000,,,4,,,,,,Ne
6-80061,383111580026338459,2023-06-26T23:15,2023,6,0.0950,0.0000,,,0.3800,0.0000,,,4,,,,,,Ne
6-80061,383111580026338459,2023-06-26T23:30,2023,6,0.0940,0.0000,,,0.3760,0.0000,,,4,,,,,,Ne
6-80061,383111580026338459,2023-06-26T23:45,2023,6,0.1030,0.0000,,,0.4120,0.0000,,,4,,,,,,Ne
6-80061,383111580026338459,2023-06-27T00:00,2023,6,0.0820,0.0000,,,0.3280,0.0000,,,4,,,,,,Ne
6-80061,383111580026338459,2023-06-27T00:15,2023,6,0.1420,0.0000,,,0.5680,0.0000,,,4,,,,,,Ne
6-80061,383111580026338459,2023-06-27T00:30,2023,6,0.1070,0.0000,,,0.4280,0.0000,,,4,,,,,,Ne
6-80061,383111580026338459,2023-06-27T00:45,2023,6,0.1090,0.0000,,,0.4360,0.0000,,,4,,,,,,Ne
6-80061,383111580026338459,2023-06-27T01:00,2023,6,0.1210,0.0000,,,0.4840,0.0000,,,4,,,,,,Ne
6-80061,383111580026338459,2023-06-27T01:15,2023,6,0.0960,0.0000,,,0.3840,0.0000,,,4,,,,,,Ne
6-80061,383111580026338459,2023-06-27T01:30,2023,6,0.1150,0.0000,,,0.4600,0.0000,,,4,,,,,,Ne
6-80061,383111580026338459,2023-06-27T01:45,2023,6,0.1210,0.0000,,,0.4840,0.0000,,,4,,,,,,Ne
6-80061,383111580026338459,2023-06-27T02:00,2023,6,0.1120,0.0000,,,0.4480,0.0000,,,4,,,,,,Ne
6-80061,383111580026338459,2023-06-27T02:15,2023,6,0.1010,0.0000,,,0.4040,0.0000,,,4,,,,,,Ne
6-80061,383111580026338459,2023-06-27T02:30,2023,6,0.1030,0.0000,,,0.4120,0.0000,,,4,,,,,,Ne
6-80061,383111580026338459,2023-06-27T02:45,2023,6,0.1400,0.0000,,,0.5600,0.0000,,,4,,,,,,Ne
6-80061,383111580026338459,2023-06-27T03:00,2023,6,0.1300,0.0000,,,0.5200,0.0000,,,4,,,,,,Ne
6-80061,383111580026338459,2023-06-27T03:15,2023,6,0.1290,0.0000,,,0.5160,0.0000,,,4,,,,,,Ne
6-80061,383111580026338459,2023-06-27T03:30,2023,6,0.1260,0.0000,,,0.5040,0.0000,,,4,,,,,,Ne
6-80061,383111580026338459,2023-06-27T03:45,2023,6,0.0630,0.0000,,,0.2520,0.0000,,,4,,,,,,Ne
6-80061,383111580026338459,2023-06-27T04:00,2023,6,0.0990,0.0000,,,0.3960,0.0000,,,4,,,,,,Ne
6-80061,383111580026338459,2023-06-27T04:15,2023,6,0.1060,0.0000,,,0.4240,0.0000,,,4,,,,,,Ne
6-80061,383111580026338459,2023-06-27T04:30,2023,6,0.1080,0.0000,,,0.4320,0.0000,,,4,,,,,,Ne
6-80061,383111580026338459,2023-06-27T04:45,2023,6,0.3880,0.0000,,,1.5520,0.0000,,,4,,,,,,Ne
6-80061,383111580026338459,2023-06-27T05:00,2023,6,0.4480,0.0000,,,1.7920,0.0000,,,4,,,,,,Ne
6-80061,383111580026338459,2023-06-27T05:15,2023,6,0.4050,0.0000,,,1.6200,0.0000,,,4,,,,,,Ne
6-80061,383111580026338459,2023-06-27T05:30,2023,6,0.3680,0.0000,,,1.4720,0.0000,,,4,,,,,,Ne
6-80061,383111580026338459,2023-06-27T05:45,2023,6,0.0880,0.0000,,,0.3520,0.0000,,,4,,,,,,Ne
6-80061,383111580026338459,2023-06-27T06:00,2023,6,0.0530,0.0130,,,0.2120,0.0520,,,4,,,,,,Ne
6-80061,383111580026338459,2023-06-27T06:15,2023,6,0.0430,0.0380,,,0.1720,0.1520,,,3,,,,,,Ne
6-80061,383111580026338459,2023-06-27T06:30,2023,6,0.2560,0.0210,,,1.0240,0.0840,,,3,,,,,,Ne
6-80061,383111580026338459,2023-06-27T06:45,2023,6,0.0040,0.0570,,,0.0160,0.2280,,,3,,,,,,Ne
6-80061,383111580026338459,2023-06-27T07:00,2023,6,0.0000,0.2010,,,0.0000,0.8040,,,3,,,,,,Ne
6-80061,383111580026338459,2023-06-27T07:15,2023,6,0.3850,0.1020,,,1.5400,0.4080,,,2,,,,,,Ne
6-80061,383111580026338459,2023-06-27T07:30,2023,6,0.0940,0.2960,,,0.3760,1.1840,,,2,,,,,,Ne
6-80061,383111580026338459,2023-06-27T07:45,2023,6,0.0000,0.6030,,,0.0000,2.4120,,,2,,,,,,Ne
6-80061,383111580026338459,2023-06-27T08:00,2023,6,0.1130,0.5440,,,0.4520,2.1760,,,2,,,,,,Ne
6-80061,383111580026338459,2023-06-27T08:15,2023,6,0.0030,0.9090,,,0.0120,3.6360,,,2,,,,,,Ne
6-80061,383111580026338459,2023-06-27T08:30,2023,6,0.0000,1.0280,,,0.0000,4.1120,,,2,,,,,,Ne
6-80061,383111580026338459,2023-06-27T08:45,2023,6,0.0000,1.1410,,,0.0000,4.5640,,,2,,,,,,Ne
6-80061,383111580026338459,2023-06-27T09:00,2023,6,0.0000,0.9340,,,0.0000,3.7360,,,2,,,,,,Ne
6-80061,383111580026338459,2023-06-27T09:15,2023,6,0.0000,0.6620,,,0.0000,2.6480,,,2,,,,,,Ne
6-80061,383111580026338459,2023-06-27T09:30,2023,6,0.0000,0.6460,,,0.0000,2.5840,,,2,,,,,,Ne
6-80061,383111580026338459,2023-06-27T09:45,2023,6,0.0010,0.4850,,,0.0040,1.9400,,,2,,,,,,Ne
6-80061,383111580026338459,2023-06-27T10:00,2023,6,0.0000,0.4400,,,0.0000,1.7600,,,2,,,,,,Ne
6-80061,383111580026338459,2023-06-27T10:15,2023,6,0.0000,0.3930,,,0.0000,1.5720,,,2,,,,,,Ne
6-80061,383111580026338459,2023-06-27T10:30,2023,6,0.0040,0.0870,,,0.0160,0.3480,,,2,,,,,,Ne
6-80061,383111580026338459,2023-06-27T10:45,2023,6,0.0270,0.0660,,,0.1080,0.2640,,,2,,,,,,Ne
6-80061,383111580026338459,2023-06-27T11:00,2023,6,0.0170,0.1020,,,0.0680,0.4080,,,2,,,,,,Ne
6-80061,383111580026338459,2023-06-27T11:15,2023,6,0.0500,0.0270,,,0.2000,0.1080,,,2,,,,,,Ne
6-80061,383111580026338459,2023-06-27T11:30,2023,6,0.0050,0.0850,,,0.0200,0.3400,,,2,,,,,,Ne
6-80061,383111580026338459,2023-06-27T11:45,2023,6,0.0000,0.1120,,,0.0000,0.4480,,,2,,,,,,Ne
6-80061,383111580026338459,2023-06-27T12:00,2023,6,0.0180,0.0220,,,0.0720,0.0880,,,2,,,,,,Ne
6-80061,383111580026338459,2023-06-27T12:15,2023,6,0.0760,0.0070,,,0.3040,0.0280,,,2,,,,,,Ne
6-80061,383111580026338459,2023-06-27T12:30,2023,6,0.1250,0.0020,,,0.5000,0.0080,,,2,,,,,,Ne
6-80061,383111580026338459,2023-06-27T12:45,2023,6,0.3130,0.0000,,,1.2520,0.0000,,,2,,,,,,Ne
6-80061,383111580026338459,2023-06-27T13:00,2023,6,0.1960,0.1790,,,0.7840,0.7160,,,2,,,,,,Ne
6-80061,383111580026338459,2023-06-27T13:15,2023,6,0.0130,0.5200,,,0.0520,2.0800,,,2,,,,,,Ne
6-80061,383111580026338459,2023-06-27T13:30,2023,6,0.0000,0.3530,,,0.0000,1.4120,,,2,,,,,,Ne
6-80061,383111580026338459,2023-06-27T13:45,2023,6,0.0000,0.2700,,,0.0000,1.0800,,,2,,,,,,Ne
6-80061,383111580026338459,2023-06-27T14:00,2023,6,0.0270,0.0580,,,0.1080,0.2320,,,2,,,,,,Ne
6-80061,383111580026338459,2023-06-27T14:15,2023,6,0.0760,0.0010,,,0.3040,0.0040,,,3,,,,,,Ne
6-80061,383111580026338459,2023-06-27T14:30,2023,6,0.0860,0.0000,,,0.3440,0.0000,,,3,,,,,,Ne
6-80061,383111580026338459,2023-06-27T14:45,2023,6,0.1100,0.0010,,,0.4400,0.0040,,,3,,,,,,Ne
6-80061,383111580026338459,2023-06-27T15:00,2023,6,0.0920,0.0010,,,0.3680,0.0040,,,3,,,,,,Ne
6-80061,383111580026338459,2023-06-27T15:15,2023,6,0.1480,0.0000,,,0.5920,0.0000,,,3,,,,,,Ne
6-80061,383111580026338459,2023-06-27T15:30,2023,6,0.1180,0.0000,,,0.4720,0.0000,,,3,,,,,,Ne
6-80061,383111580026338459,2023-06-27T15:45,2023,6,0.0180,0.1060,,,0.0720,0.4240,,,3,,,,,,Ne
6-80061,383111580026338459,2023-06-27T16:00,2023,6,0.0000,0.1990,,,0.0000,0.7960,,,3,,,,,,Ne
6-80061,383111580026338459,2023-06-27T16:15,2023,6,0.0040,0.0910,,,0.0160,0.3640,,,2,,,,,,Ne
6-80061,383111580026338459,2023-06-27T16:30,2023,6,0.0260,0.0350,,,0.1040,0.1400,,,2,,,,,,Ne
6-80061,383111580026338459,2023-06-27T16:45,2023,6,0.0630,0.0040,,,0.2520,0.0160,,,2,,,,,,Ne
6-80061,383111580026338459,2023-06-27T17:00,2023,6,0.1090,0.0010,,,0.4360,0.0040,,,2,,,,,,Ne
6-80061,383111580026338459,2023-06-27T17:15,2023,6,0.0600,0.0000,,,0.2400,0.0000,,,2,,,,,,Ne
6-80061,383111580026338459,2023-06-27T17:30,2023,6,0.0680,0.0010,,,0.2720,0.0040,,,2,,,,,,Ne
6-80061,383111580026338459,2023-06-27T17:45,2023,6,0.0420,0.0010,,,0.1680,0.0040,,,2,,,,,,Ne
6-80061,383111580026338459,2023-06-27T18:00,2023,6,0.0630,0.0010,,,0.2520,0.0040,,,2,,,,,,Ne
6-80061,383111580026338459,2023-06-27T18:15,2023,6,0.0700,0.0010,,,0.2800,0.0040,,,2,,,,,,Ne
6-80061,383111580026338459,2023-06-27T18:30,2023,6,0.0800,0.0010,,,0.3200,0.0040,,,2,,,,,,Ne
6-80061,383111580026338459,2023-06-27T18:45,2023,6,0.1180,0.0000,,,0.4720,0.0000,,,2,,,,,,Ne
6-80061,383111580026338459,2023-06-27T19:00,2023,6,0.1220,0.0000,,,0.4880,0.0000,,,2,,,,,,Ne
6-80061,383111580026338459,2023-06-27T19:15,2023,6,0.0960,0.0000,,,0.3840,0.0000,,,2,,,,,,Ne
6-80061,383111580026338459,2023-06-27T19:30,2023,6,0.1000,0.0000,,,0.4000,0.0000,,,2,,,,,,Ne
